Variable:,spei12
,Ghana,Ashanti,"Brong Ahafo",Central,Eastern,"Greater Accra",Northern,"Upper East","Upper West",Volta,Western
2078,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2079,-0.02,-0.06,-0.12,-0.00,-0.01,0.00,-0.00,0.00,0.00,-0.00,-0.00
2080,-0.07,-0.08,-0.15,0.00,-0.03,-0.01,-0.02,0.00,0.00,-0.14,0.00
2081,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2082,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2083,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2084,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2085,-0.03,0.00,0.00,0.00,0.00,0.00,-0.01,-0.03,-0.01,0.00,0.00
2086,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2087,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2088,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2089,-0.00,-0.00,0.00,0.00,-0.03,-0.00,0.00,0.00,0.00,0.00,0.00
2090,-0.01,0.00,0.00,0.00,-0.00,-0.03,0.00,-0.00,-0.00,-0.01,-0.00
2091,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2092,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2093,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00
2094,-0.05,-0.08,-0.21,-0.00,-0.02,-0.00,-0.04,0.00,-0.01,-0.03,-0.00
2095,-0.12,-0.07,-0.16,0.00,-0.01,0.00,-0.22,-0.01,-0.18,-0.03,-0.00
2096,-0.04,0.00,0.00,0.02,0.01,0.02,-0.05,-0.04,-0.03,-0.07,0.01
2097,-0.04,-0.02,-0.02,-0.00,-0.06,-0.01,-0.04,0.00,0.00,-0.11,-0.00
2098,-0.07,-0.00,0.00,0.00,-0.05,-0.03,-0.06,-0.21,-0.04,-0.00,0.00
2099,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04
2100,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00
