Variable:,pr
,Ghana,Ashanti,"Brong Ahafo",Central,Eastern,"Greater Accra",Northern,"Upper East","Upper West",Volta,Western
1956,1195.31,1327.90,1128.24,1369.61,1191.42,958.16,1064.19,1162.17,1021.86,1097.96,1750.50
1957,1486.54,1661.55,1556.63,1323.22,1395.90,958.22,1451.34,1349.57,1245.44,1485.65,1746.54
1958,1048.93,1175.34,1043.26,1094.54,1101.76,860.17,958.97,1012.62,928.98,1050.30,1263.05
1959,1296.88,1496.54,1388.08,1302.47,1355.39,1095.39,1148.82,926.27,956.96,1347.28,1705.76
1960,1380.89,1561.51,1417.53,1432.27,1384.44,1050.64,1240.74,1071.70,987.32,1462.79,1913.56
1961,1115.85,1292.80,1070.67,1338.15,1231.70,1028.52,941.88,932.45,864.24,1171.31,1559.79
1962,1458.11,1598.59,1447.57,1647.32,1438.72,1216.29,1339.49,1159.66,1220.04,1458.65,1941.93
1963,1679.45,1879.18,1731.58,1746.19,1721.03,1282.94,1572.20,1289.28,1400.18,1683.82,2053.30
1964,1214.96,1340.97,1234.06,1232.46,1215.17,860.03,1120.11,1112.88,1083.80,1213.65,1515.32
1965,1298.21,1485.39,1302.75,1409.49,1469.75,1171.72,1169.91,906.54,1093.23,1351.32,1564.53
1966,1255.19,1516.34,1307.44,1236.03,1321.52,928.02,1117.41,1009.20,1033.97,1262.05,1561.39
1967,1165.92,1243.20,1096.67,1227.46,1161.78,919.82,1135.14,1010.60,917.80,1238.25,1492.08
1968,1775.82,2136.88,1856.23,1989.94,1931.25,1512.53,1501.58,1269.68,1360.18,1765.51,2413.98
1969,1250.54,1311.33,1225.26,1253.58,1134.40,889.65,1231.83,1083.58,1246.09,1178.28,1553.83
1970,1111.24,1245.86,1049.71,1222.11,1183.12,989.13,996.95,982.01,895.01,1179.55,1478.77
1971,1262.71,1366.15,1271.36,1314.88,1294.67,1000.14,1223.75,1052.05,1040.93,1311.60,1454.51
1972,1172.83,1317.57,1235.31,1152.70,1144.19,870.16,1116.18,924.73,939.70,1133.39,1466.55
1973,1180.46,1286.49,1190.44,1316.77,1203.57,972.58,1072.83,983.60,887.31,1204.35,1602.45
1974,1273.06,1419.25,1226.06,1564.53,1331.83,1060.36,1154.94,1053.77,963.83,1282.12,1724.98
1975,1216.06,1360.47,1258.18,1215.94,1186.72,928.86,1123.92,969.11,974.82,1223.89,1601.05
1976,1164.71,1238.25,1200.32,1078.78,1059.60,788.76,1140.16,955.04,936.25,1162.81,1529.77
1977,986.62,1037.82,1003.19,903.41,909.21,647.27,1020.79,774.79,972.95,878.70,1133.17
1978,1181.14,1272.58,1173.35,1099.02,1131.64,783.55,1139.18,988.31,989.15,1206.73,1549.84
1979,1420.94,1606.57,1408.47,1644.45,1504.01,1177.37,1262.33,1084.30,1084.28,1454.57,1946.96
1980,1247.76,1402.07,1262.12,1363.87,1337.32,1104.78,1102.52,1047.58,982.41,1306.84,1619.14
1981,1150.19,1340.88,1174.90,1269.76,1254.51,946.43,1042.16,773.32,825.27,1186.64,1484.94
1982,1097.60,1077.12,1021.65,1161.51,1028.03,885.86,1091.32,1002.51,1026.56,1041.95,1459.17
1983,849.66,915.48,854.06,729.01,818.05,601.77,813.90,830.52,712.69,904.50,1054.66
1984,1257.48,1531.92,1422.24,1234.95,1383.57,942.61,1079.36,815.49,833.80,1389.89,1551.68
1985,1237.60,1470.66,1346.73,1240.72,1366.51,946.45,1101.50,876.17,918.57,1369.66,1418.37
1986,1111.35,1200.42,1111.62,1012.35,1083.41,744.10,1106.01,1081.17,985.55,1143.37,1232.57
1987,1241.71,1435.16,1249.35,1352.49,1382.15,963.90,1066.32,959.13,955.67,1272.02,1724.37
1988,1186.72,1349.38,1182.56,1281.93,1256.39,998.32,1082.13,1003.15,894.28,1224.44,1526.70
1989,1340.37,1413.55,1469.09,1148.68,1267.27,979.17,1340.73,1150.49,1108.06,1388.32,1446.38
1990,1051.82,1184.79,1133.33,964.98,1044.81,779.61,992.66,769.28,821.31,1094.85,1276.73
1991,1317.67,1389.48,1332.07,1262.34,1319.51,1073.64,1353.00,1196.70,1024.06,1413.28,1364.34
1992,957.80,1027.82,995.57,881.97,902.07,667.31,920.47,868.40,848.65,941.74,1180.21
1993,1103.95,1203.26,1131.58,1074.40,1065.80,814.07,1031.26,908.05,967.56,1080.36,1448.00
1994,1155.08,1224.31,1139.59,1175.76,1044.37,772.03,1143.74,1129.32,968.99,1069.75,1506.97
1995,1207.52,1325.35,1213.21,1223.06,1290.38,978.56,1118.12,976.54,998.38,1328.40,1440.54
1996,1236.67,1324.81,1228.23,1265.90,1177.67,926.43,1190.65,1047.25,1080.27,1162.27,1629.24
1997,1234.14,1317.64,1204.32,1401.86,1301.48,1072.42,1160.78,940.45,1031.81,1242.76,1569.18
1998,1043.24,1011.63,1005.49,923.93,1031.91,787.45,1086.63,970.64,978.42,1124.62,1112.40
1999,1317.96,1410.89,1353.53,1222.60,1378.20,1031.00,1264.66,1069.06,1087.76,1466.16,1491.71
2000,1112.52,1164.78,1103.63,1128.02,1103.09,821.69,1099.24,904.93,952.10,1106.37,1361.78
2001,1104.87,1264.46,1172.55,1184.93,1016.68,763.72,988.73,879.50,908.00,951.24,1622.25
2002,1213.74,1426.09,1290.57,1290.30,1297.80,1015.07,1068.60,846.58,859.18,1284.73,1569.14
2003,1279.63,1340.46,1247.54,1248.75,1256.77,976.57,1259.80,1142.28,1117.85,1339.32,1526.61
2004,1172.68,1292.63,1189.94,1142.61,1240.93,917.63,1100.60,1001.21,967.81,1261.06,1370.80
2005,1152.63,1259.10,1148.54,1196.03,1184.07,916.98,1090.99,992.72,964.17,1168.75,1412.28
